id,division,summary,likeCount,createdAt
6360,TECH,"AI 도구를 업무에 바로 쓸 수 있게 만드는 실전형 AI 교육·컨설팅 서비스, VoidLight",2,2026-03-30T13:27:48Z
6345,TECH,"블록체인 특허 기술과 은퇴한 박사급 시니어 전문가의 검증을 결합하여, AI가 생성한 가짜 정보를 바로잡는 B2B 팩트체크 SaaS 플랫폼 'FactBridge'입니다",1,2026-03-30T13:26:41Z
6343,TECH,"나만의 도서관, ai 를 통한 지식을 내 휴대폰에서 전문서적부터 교육도서 소설 전공서적 자기개발서등 원하는 필터를 선택하면 나만의 도서를 만들고 사용자들끼리 공유도 할수있어요",2,2026-03-30T13:18:11Z
6321,LOCAL,사탕수수에서 추출한 자연유래 성분 슈가성분에 레몬산을 함유 바이오폴리머를 활용해 각질정돈 보습력 증가 탄력 리프팅을 한번에 해결하는 올인원 친환경 스킨케어 제품을 만들고 싶습니다,2,2026-03-30T13:16:19Z
5950,TECH,"온소리는 침실의 생활음향과 존재 신호를 바탕으로 고위험 고령자의 야간 이상징후를 조기 감지하고, 보호자와 돌봄 인력에게 우선순위 리포트를 제공하는 비착용형 돌봄 서비스",2,2026-03-30T13:13:36Z
6344,TECH,"시골 할머니 손맛 구독박스 / 전국 농촌 어르신들의 집밥 반찬을 정기구독으로 파는 서비스. 어르신들에겐 수입을, 젊은 세대들에게는 추억과 힐링. 로컬 상생 모델로 제안합니다..",5,2026-03-30T13:12:01Z
6297,LOCAL,AI 기반 디저트·주류 페어링 추천 플랫폼 개발 및 자체 매장 실증을 통한 사업화,2,2026-03-30T13:10:39Z
6211,TECH,사진만 찍었는데 빈땅에 내가 원하는 건물이?,2,2026-03-30T13:05:29Z
6303,TECH,인지 기반 능동형 보이스피싱 방어 시스템,0,2026-03-30T13:04:34Z
6326,TECH,"7년 주방 경험과 특허 기술로 만드는, 필터도 동력도 없는 조리흄 제로 주방",2,2026-03-30T13:01:57Z
6275,TECH,디자인 에디터가 내장된 가입 즉시 생성형 인쇄 전용 멀티 테넌트 SaaS 플랫폼,1,2026-03-30T13:00:20Z
6325,TECH,강아지 산책 줄에 간식과 똥봉투가 수납되는 손잡이를 만듭니다,1,2026-03-30T12:58:57Z
6311,TECH,가방 하나로 완성되는 나만의 편안한 독서 공간 : 책자리,2,2026-03-30T12:46:03Z
6313,TECH,"세입자가 신뢰도를 증명하고, 집주인이 검증된 세입자를 찾을 수 있는 세입자 프로필 매칭 플랫폼",2,2026-03-30T12:38:29Z
6301,TECH,"저 탄소 고효율 엔진(BWF, Blue Whirl Frame) 개발",2,2026-03-30T12:35:58Z
5714,TECH,무거운 여행 가방을  두 손으로 들고  계단을 오르는  불편한 문제를  해결한   롤러 벨트가   장착된  혁신적인 기능의  여행 가방,2,2026-03-30T12:35:18Z
6314,LOCAL,"우리 아이 문화센터 강좌, 한 번에 찾기",2,2026-03-30T12:31:13Z
6287,TECH,AI를 활용한 1인 게임개발팩토리,2,2026-03-30T12:21:19Z
6234,LOCAL,"특수청소 현장에서 찾은 솔루션, 1인가구 고독사 예방과 남겨진 반려동물을 구조하는 통합 안심 플랫폼 '지킴이(KeepUs)'",6,2026-03-30T12:18:56Z
6289,TECH,"현직 교육 전문가 부부의 노하우를 AI에 담아, 패드 위에서 '매일 10분 문장 분석'으로 영어 문해력의 뼈대를 세워주는 실시간 맞춤형 피드백 학습 솔루션입니다.",1,2026-03-30T12:18:06Z
6288,TECH,"전국 4,000명 지방의원의 조례 작성·예산 분석·행정감사 등 의정활동을 AI로 지원하는 클라우드 기반 SaaS 플랫폼 'AI 의정 에이전트'입니다.",1,2026-03-30T12:16:31Z
6252,LOCAL,버려지는 물김을 이용한 고부가가치 식품개발 － 김의 영양뿐 아니라 김의 보랏빛 색소를 재조명한 제품 생산,1,2026-03-30T12:14:35Z
6038,TECH,1년 6개월 육아휴직한 아빠가 개발한 한국 화장실 문화에 맞는 안전한 유아용 계단,1,2026-03-30T12:10:20Z
2435,TECH,자유로운 탈착 방식의 도시락 가방이 결합된 올인원 직장인 핸드백,1,2026-03-30T12:03:21Z
6144,TECH,"안녕하세요  업사이클링 제품을 통해 폐기되어지고 있는 제품들에 대한 인식을 변화 시켜, 디자인을 업그레이드하여 멋있어서 샀는데 환경에도 좋은 가방을 만들고 싶습니다",1,2026-03-30T11:48:53Z
6253,TECH,공정 시뮬레이션 모형 검증/인증 서비스 및 솔루션,1,2026-03-30T11:44:36Z
5850,TECH,AI 기반 한·중 인플루언서 커머스 매칭 플랫폼,1,2026-03-30T11:42:13Z
6255,TECH,스마트한입찰의시작비드비트릭스,1,2026-03-30T11:34:49Z
6221,LOCAL,파지 장마(참마) 원물 기반 최소가공 생마주스의 유통기한 개선 기술 및 사업화,1,2026-03-30T11:32:33Z
6258,TECH,여행코스메틱키트 세트,2,2026-03-30T11:28:44Z
4575,TECH,에어컨 의존도를 낮춰 냉방전력과 탄소배출을 줄이는 무선전력전송(WPT) 기반 동축반전 싱글모터 팬,2,2026-03-30T11:22:08Z
6236,TECH,계단 및 경사 주행이 가능한 전동 보조 캐리어 판매 및 렌탈 서비스,2,2026-03-30T11:22:07Z
6195,TECH,동양 철학 빅데이터(8자) 벡터화 기술을 활용한 AI 기반 초개인화 투자 기질 분석 및 자산관리 솔루션 개발,2,2026-03-30T11:19:04Z
6198,TECH,감정 기반 Voice IP를  적용한  생성형  AI 음성 Assistant,3,2026-03-30T11:13:35Z
6147,TECH,머신러닝 기술로 잃어버린 물건을 찾아주는 홈캠,2,2026-03-30T11:12:38Z
6163,TECH,노트인사이트! 한국어 특화의 집단지성 실시간 햡업 문서 플랫폼 개발 및 SaaS 서비스화,2,2026-03-30T11:11:22Z
6246,TECH,AI 기반 개인 맞춤형 생활·소비·자기계발 통합 관리 플랫폼,2,2026-03-30T11:08:49Z
6140,TECH,올인원! 인재 협업 플랫폼. (예술부터 기술까지 전산업분야를 연결하여 하나의 프로젝트로 만드는 사무공간),2,2026-03-30T11:08:14Z
4298,LOCAL,제주 지역 유일한 스크린프린팅 전문 설비를 기반으로 도내 로컬 브랜드 굿즈 생산 및 제조업 생태계를 새롭게 구축하는 사업,3,2026-03-30T11:04:17Z
6237,LOCAL,수원성의 아름다움을 담아.,2,2026-03-30T11:03:12Z
6223,TECH,사망 전 상속 갈등 예방 — AI가 재산 현황을 정리하고 가족 간 대화 초안까지 자동 완성해주는 서비스,3,2026-03-30T11:01:21Z
161,TECH,"AI디지털개인금고(지갑) 해킹될 서버가 없는 분산저장 기술, 흔드는 동작만으로 1초 만에 끝나는 AI 무자각 인증 '드르륵'",2,2026-03-30T11:00:18Z
6204,TECH,지극히 극복하기 어려운 비만 치료의 부작용과 요요 현상을 제어하는 새로운 대사 질환 치료제 플랫폼,2,2026-03-30T10:58:15Z
6226,TECH,도전!! 형틀 탈형 시 깨끗하고 원활하게 떼자~!!,2,2026-03-30T10:58:06Z
6213,TECH,성향분석을 통해 나를 발견하고  디자인한다,2,2026-03-30T10:55:30Z
6205,TECH,인천공항 이용객 및 수도권 거주자를 위한 UAM·자율주행 모빌리티 및 디지털 콘텐츠 기반의 초연결 라이프스타일 구독 서비스 'Air-Connect 365',2,2026-03-30T10:51:26Z
6081,TECH,16ms의 파도: 실감형 디지털 트윈 서핑 트레이닝 솔루션,3,2026-03-30T10:45:39Z
6206,LOCAL,테니스팔찌 느낌의 큐빅팔찌,2,2026-03-30T10:42:38Z
5785,TECH,"건강한 삶을 위한 일상 데이터 기반 운동 최적화 App, AI 운동 코치 ‘렙업(Lv Up)’",4,2026-03-30T10:41:38Z
6203,TECH,도시속 길고양이와 인간의 공존을 위한 깔끔한 전자쉼터,2,2026-03-30T10:40:09Z
6200,TECH,AI 에이전트를 활용한 '공공 유휴 부동산 마이크로 펀딩' 기반 공간 재생 매칭 서비스,2,2026-03-30T10:39:17Z
6165,TECH,한국 유학을 고려하는 외국 유학생의 유학원 수수료 부담을 it기술과 네트워크를 통해 경감시켜 성공적인 유학과 정착을 지원한다,2,2026-03-30T10:38:16Z
5768,TECH,요양원 식이변경 누락과 업무과중을 해결하는 AI 급식 통합 관리 플랫폼,3,2026-03-30T10:35:20Z
4731,TECH,AI 기반 시니어 구강건강 관리 플랫폼,2,2026-03-30T10:34:02Z
6138,TECH,"중증 파킨슨환자의 홀로 걷기 프로젝트 및 생산직, 군사용 보병 근골격 보조 외장 파츠",3,2026-03-30T10:21:03Z
6180,TECH,합리적 비교를 위한 웨딩 플랫폼,5,2026-03-30T10:18:43Z
5830,TECH,AI와 3D 제작 파이프라인을 결합해 고품질 콘텐츠를 빠르게 생산하는 영상 제작 시스템,4,2026-03-30T10:12:08Z
6173,TECH,밥이 있는 브런치카페 도전,3,2026-03-30T10:09:59Z
6155,TECH,"의류 공유 플랫폼,아우터 순환 구독 서비스 :아우터 스왑",4,2026-03-30T10:09:30Z
6167,TECH,더울때 들고다니는 충전형 냉팩,3,2026-03-30T10:01:46Z
6128,TECH,"음악,율동,활동지를 결합한 에듀뮤직 콘텐츠 IP사업으로 유아 교육기관에 바로 적용 가능한 통합 교육 패키지",3,2026-03-30T09:59:44Z
6153,TECH,공공데이터 활용 및 AI활용하여 실시간 약상담을 해주는 시스템,3,2026-03-30T09:59:08Z
6015,TECH,별도 도구 없이 마개만으로 라벨을 분리하는 일체형 캡을 통한 고품질 페트병 자원순환 솔루션,4,2026-03-30T09:54:47Z
6158,TECH,"사용자 보유 화장품 기반으로 화장 스타일, 순서, 시간을 자동 안내하는 지능형 뷰티 가이드 플랫폼",3,2026-03-30T09:53:43Z
6146,TECH,"NFC 기반 디지털 스토리텔링이 결합된, 3D 프린팅 온디맨드(On-demand) 지능형 퍼즐 패키지",3,2026-03-30T09:51:18Z
5815,TECH,"“개인의 보험을 쉽게 분석하고 최적 설계를 제안하며, 기업의 고객 DB를 보험사업 수익화로 연결하는 플랫폼”",2,2026-03-30T09:50:45Z
6137,TECH,"노인 전용 스포츠 교육 콘텐츠 IP 사업화 / 취약계층에게 새로운 양질의 일자리를, 노인에게는 양질의 교육을 주는 선순환체계 구축",2,2026-03-30T09:48:00Z
6027,TECH,"허브를 이용한 맛있고 향기 좋은  비타민 나무(sea buckthorn) 열매 농축액 제조 및 유통(식품, 음료, 건강 식품용)",2,2026-03-30T09:46:52Z
6030,TECH,현재의 벽을 허물고 내일의 벽을 새로 쌓는다,2,2026-03-30T09:45:08Z
6102,TECH,조회수·클릭 중심 광고시장을 실제 매출 데이터 기반으로 재정의하는 광고·커머스 플랫폼,2,2026-03-30T09:40:04Z
781,TECH,"다수 병원 동시 응답 기반, 응급실 수용 불가 병원 선제 배제를 통한 이송 지연 최소화",3,2026-03-30T09:34:54Z
5913,TECH,AI 기반 코스메틱 플랫폼과 연동하는 스마트 홈 애스테틱 뷰티 디바이스 'SkinSync',2,2026-03-30T09:24:31Z
6047,TECH,"프린트,코팅,커팅 3가지 기능을 갖춘 복합기",3,2026-03-30T09:22:30Z
6103,TECH,"동행 관계와 상황, 지역 세션 기반의 상권 흐름 분석 및 활성화 관리 OS",2,2026-03-30T09:21:37Z
6087,TECH,실패를 교정하지 않고 자연스럽게 복원해 주는 젓가락 보조 도구,2,2026-03-30T09:19:51Z
5711,LOCAL,"문경의 대표 특산물인 오미자를 활용해 젊은 소비자도 부담 없이 즐길 수 있는 디저트와 선물 상품을 개발하고, 지역의 매력을 담은 로컬 브랜드를 만들고 싶습니다.",3,2026-03-30T09:18:49Z
6095,TECH,24시 운영되는 미국식 다이너,3,2026-03-30T09:18:32Z
6085,TECH,AI 기반 뉴스·SNS 통합 모니터링 및 자동 보고서 생성 웹 플랫폼,3,2026-03-30T09:17:25Z
6018,TECH,보이스 피싱 원천차단!,2,2026-03-30T09:16:48Z
6041,TECH,환경친화와 공유 가치 확산,2,2026-03-30T09:15:16Z
6066,TECH,"“사용자가 직접 방문·인증하며 지역의 모든 경험(맛집·카페·놀거리 등)을 게임처럼 탐험하고, 그 데이터로 신뢰 기반 관광과 지역 소비를 활성화하는 플랫폼”",2,2026-03-30T09:10:25Z
4330,LOCAL,"“인구소멸도시에 청년을 유입시키고, 쉬었음 청년에게 일자리와 경험을 제공하는 연결 플랫폼”",2,2026-03-30T09:07:43Z
5761,TECH,선박보호용 방충재(PE팬더)를 선박사고시 인명구조용품으로 사용할 수 있는 제품 개발,2,2026-03-30T09:04:28Z
6014,TECH,버려지는 야구배트 자원을 재활용공정을 통한 친환경 브랜드,3,2026-03-30T09:03:49Z
4129,LOCAL,포레스트츠 아틀리에 (fourestz atelier): 15년 차 공연 의상 마스터의 기술로 '10년 입는 옷'과 '리페어 갤러리'를 구현하는 롱라이프 스타일 브랜드,2,2026-03-30T09:03:45Z
6008,TECH,퍼스널라이즈 퍼퓸 스튜디오,2,2026-03-30T09:02:31Z
6024,TECH,1인 가구를 위한 '로컬 기반 공동 구매 및 소분' 플랫폼,4,2026-03-30T08:59:43Z
6004,LOCAL,비규격 양구군 무우와 홍천군 오이 국산 농산물을 업사이클링 하여 대용량 발효기술로 만드는 프리미엄 발효야채육수 및 비빔장다대기 제조,2,2026-03-30T08:57:48Z
5873,TECH,"Neu-Vitality (Life-Force Platform)은 건강(Body), 기술/인지(Brain), 재정(Bank) 영역을 하나의 통합 생태계",2,2026-03-30T08:57:20Z
6058,TECH,출산! 내가 기여하겠다!,2,2026-03-30T08:56:38Z
6040,TECH,셀단에서 열폭주가 예방 또는 억제된 리튬 이온 이차전지,2,2026-03-30T08:52:00Z
6052,TECH,사망·사고 이후 흩어진 디지털 계정과 온라인 자산을 한 번에 정리·관리하는 플랫폼 라스트로그 (LastLog),2,2026-03-30T08:51:13Z
6044,TECH,일체형 칫솔로 일상을 간편하게,3,2026-03-30T08:50:57Z
5995,TECH,도전 ! 전세계 유명 랜드마크 건물 프라모델 제조업체,2,2026-03-30T08:50:15Z
5808,LOCAL,"“지역 농산물로 만드는 수제청과 젤라또, 건강한 한입”",2,2026-03-30T08:49:36Z
5986,TECH,"고령화로,  사라져가는 우리 아버지들의 축산기술을 AI로 지킵니다. — AI BRICKS",14,2026-03-30T08:46:29Z
6036,TECH,행정 사업 시설관리 및 지원 시스템 임대 서비스,2,2026-03-30T08:43:53Z
6022,TECH,식당에서 음식을 먹거나 마트에서 시장보면 주문 메뉴 또는 구입한 정보가 모두 전송되어 영양정보를 파악하여 섭취한 영양소와 필요 영양정보를 제공하는 시스템,2,2026-03-30T08:41:36Z
1443,TECH,AI 아바타와 대화하며 자녀의 이상형을 찾아드리는 부모 전용 결혼중개 앱 (선라이즈),7,2026-03-30T08:34:34Z
5985,LOCAL,전통 건어물 유통을 온라인 컨텐츠와 결합해 고부가가치 브랜드로 전환하는 사업,2,2026-03-30T08:33:58Z
5988,LOCAL,"현지가 생소한 관광객들이게 리얼 로컬 트립 제공, 오늘 하루만  부산 갈 외국인들 손!",2,2026-03-30T08:26:15Z
5978,TECH,실험용 스푼의 재창조,3,2026-03-30T08:24:53Z
5898,TECH,농가 수익 극대화를 위한 특허 기술 기반의 카본 프레임 및 PMMA 소재 혁신 스마트 온실 시스템,2,2026-03-30T08:23:46Z
5326,TECH,AI 자동화 복식부기 가계부 자산관리 및 형성 시뮬레이션 서비스,2,2026-03-30T08:22:08Z
5841,TECH,"O2O디지털장례플랫폼, 소비자가 직접 선택하는 장례",2,2026-03-30T08:21:32Z
5963,TECH,환경과 조건의 차이를 해석해 동일한 로스팅을 재현하도록 실시간 가이드를 제공하는 데이터 기반 로스팅 플랫폼입니다.,2,2026-03-30T08:18:40Z
5427,TECH,"내열성(150도 고온에도서도성능유지) 전도성 고분자로 첨단 대전 방지 시장(반도체,정밀 부품, 배터리, 클린룸)으로의  새로운 도전",2,2026-03-30T08:15:29Z
5896,TECH,"""실시간 개인 맞춤형 AI 레시피로 건강과 입맛을 동시에 충족하는 미래형 케어푸드 서비스""",2,2026-03-30T08:10:34Z
5893,LOCAL,"[양평 지평 밤의 재발견] 직접 재배한 프리미엄 밤과 프랑스 전통 기술이 만난 ‘K-마롱 디저트’ 전문점, 마롱5",2,2026-03-30T08:07:15Z
5935,TECH,공의 단일태 기반 고착 방지 및 메타인지형 인공지능 시스템,1,2026-03-30T08:06:35Z
5948,TECH,"완벽한 졸업을 위한 모두의 선택, 척척학사!",0,2026-03-30T08:06:35Z
5949,TECH,"""비대면 감정 분석 AI를 활용한 독거노인 맞춤형 말벗 및 인지 케어 서비스, [마음 잇기(Mind-Link)]""",1,2026-03-30T08:00:02Z
5914,LOCAL,오늘의 나의 감정에서 시작해서 향기 제품으로 회복을 연결하는 중개 이커머스,1,2026-03-30T07:59:39Z
5932,TECH,"AI 시각 지능 기반 초정밀 분리배출 로봇과 탄소 크레딧 리워드 플랫폼, [그린 스캔(Green Scan)]""",1,2026-03-30T07:58:06Z
5936,TECH,"""온라인 기반 신진 패션 브랜드를 위한 AI 실시간 트렌드 분석 기반의 반응형 적정 생산(On-Demand Manufacturing) 최적화 SaaS 솔루션""",2,2026-03-30T07:52:35Z
5886,TECH,2차 산업 소상공인을 위한 AI 기반 제조·가공 매칭 및 안전거래 플랫폼,1,2026-03-30T07:51:52Z
5931,TECH,"""홈캠 영상 분석 AI를 활용한 반려동물 이상 행동 감지 및 분리불안 치유 솔루션, [펫-마인드(Pet-Mind)]""",1,2026-03-30T07:51:37Z
5919,TECH,AI 기반 요양보호사 자동 매칭 플랫폼 / 미디어 결합형 시니어 헬스케어 시스템,3,2026-03-30T07:51:36Z
5892,TECH,"모든 차량의 이동을 탄소 데이터로 전환하고, 이를 수익으로 만드는 플랫폼",1,2026-03-30T07:47:26Z
5862,TECH,인공지능을 활용한 실시간 온도 감시 장치,1,2026-03-30T07:46:30Z
5777,TECH,"K-뷰티 중소기업의 해외 진출을 돕는  해외 인플루언서 AI 매칭 올인원 마케팅 플랫폼, 링코나(LINKONA)",4,2026-03-30T07:41:33Z
5820,LOCAL,주거 성능 진단으로 불필요한 공정을 최소화하고 비용·금융을 통합해 의사결정을 지원하는 플랫폼,2,2026-03-30T07:40:47Z
5712,TECH,"생명 안전 인프라의 미래, IAM-Guardian",1,2026-03-30T07:38:08Z
5910,TECH,"""스마트폰 카메라로 구현하는 실시간 재난 시뮬레이션 및 대피 경로 AR 가이드, [세이프-렌즈(Safe-Lens)]""",1,2026-03-30T07:36:51Z
5884,LOCAL,일본 오미야게숍보다 대선숍(대한민국 선물 숍),1,2026-03-30T07:35:41Z
5748,TECH,"10대~70대 진로 고민하는 모든 세대를 위해, 생년월일로 16,891개 직업과 매칭하는 AI 진로탐색 플랫폼(dreamgems)",1,2026-03-30T07:35:02Z
4528,TECH,실시간 여행객 인원 파악 및 이탈 감지 기술을 적용한 관광 이동 안전 관리 솔루션,2,2026-03-30T07:32:45Z
5835,TECH,배달업체 사장님들의 수수료 걱정을 덜고 사용자의 편의와 실용성을 충족시키는 '모두의 배달' 이라는 배달 플랫폼 만들기,2,2026-03-30T07:29:36Z
5869,TECH,AI 기반 시니어 디지털 장벽 제로화,1,2026-03-30T07:26:26Z
5847,TECH,실패 데이터 플랫폼,1,2026-03-30T07:10:30Z
5627,TECH,판로·자금 부족에 직면한 창업 초기·B2B 중소기업을 위한 AI 거래 매칭 및 금융 자동 연계 플랫폼 'FinMatch(핀매치),1,2026-03-30T07:10:23Z
5821,TECH,StarTalk: AI Persona Generator를 통한 Born Global K-팬덤 소통·문화·한국어 학습 지원 플랫폼,1,2026-03-30T07:07:42Z
1824,TECH,Eco Hybrid 빗물재활용 기반 드론 태양광패널 세척시스템,1,2026-03-30T07:06:39Z
5580,TECH,데이터 기반 코스 큐레이션 및 M2E 보상 시스템이 적용된 런닝 올인원 플랫폼,2,2026-03-30T07:05:47Z
5819,LOCAL,건전한 음주 문화를 즐기면서 건강까지 생각 하는 한국 전통 방식을 추구하며 건강을 위해 쑥을  첨가 함으로서 향과 숙취해소 소화에 도움이 되는 막걸리 시장에 새로운 혁명과 패러다임,3,2026-03-30T07:04:04Z
5829,LOCAL,"찍어먹던 가래떡+조청을 가래떡 안에 넣어 언제 어디서나 즐길 수 있게 만든 K-웰니스 스낵, 젠가래(ZEN GARAE)입니다.",1,2026-03-30T07:03:36Z
5844,TECH,도전 나만의 기업 에이아이,1,2026-03-30T06:59:36Z
5622,TECH,데이터 기반 AI 반려견 맞춤 영양 분석·추천 플랫폼,1,2026-03-30T06:57:07Z
5843,TECH,한국인을 위한 일본 맛집 정보와 예약을 한 번에 해결해주는 맞춤형 맛집 큐레이션 플랫폼이다.,2,2026-03-30T06:56:00Z
5765,TECH,이미 가진 문서를 다시 활용해 과제·보고서·검토서 등 새 산출물을 만드는 로컬형 문서 AI,1,2026-03-30T06:54:47Z
5836,TECH,"""AI 기반 소상공인 맞춤형 로컬 식자재 직거래 및 재고 최적화 관리 플랫폼""",2,2026-03-30T06:53:57Z
5833,TECH,"요양기관과 보호자를 연결하고, 환자 관리·행정 업무를 통합 지원하는 디지털 플랫폼",2,2026-03-30T06:53:24Z
5822,TECH,고령층과 디지털 취약계층을 위한 맞춤형 민원·복지 신청 대행 및 관리 플랫폼,1,2026-03-30T06:47:04Z
5809,TECH,돌봄모아는 보호자·돌봄센터·케어인력을 연결하는 후기·가용시간 기반 돌봄 인력 운영 검증형 돌봄 플랫폼입니다,1,2026-03-30T06:46:25Z
5752,TECH,AI 기반 인플루언서 마케팅 플랫폼 'WithPlatform' AI,1,2026-03-30T06:45:33Z
5797,TECH,"공공 이슈와 검증된 정보 중심으로 콘텐츠를 제공하고, 과시와 비교 없이 진정성 있는 소통을 지향하는 차세대 SNS 플랫폼",1,2026-03-30T06:40:53Z
5796,TECH,과일을 이쁘게 만들어서 포장해 판매한다,1,2026-03-30T06:40:17Z
5490,TECH,AI 패턴 분석과 다자간 상호평가 데이터를 결합하여 전세사기를 원천 차단하고 임대차 시장의 정보 비대칭을 해소하는 부동산 통합 안심 거래 플랫폼입니다.,2,2026-03-30T06:38:55Z
5744,TECH,해외 뷰티 브랜드의 성공적인 한국 런칭을 돕는 'K-뷰티 제품 개발 및 Sourcing 토탈 솔루션',2,2026-03-30T06:37:21Z
5725,TECH,치약짜개를 활용한 치약 디스펜서,1,2026-03-30T06:28:40Z
5624,TECH,중개 수수료 없이 운영할 수 있는 나만의 판매 상점,4,2026-03-30T06:27:46Z
5742,TECH,"정보 비대칭 타파, 헬스장·필라테스 운동시설 정보 투명화 플랫폼",2,2026-03-30T06:22:23Z
5775,LOCAL,내몸을 지키는 물건 호신용품,1,2026-03-30T06:19:36Z
5762,TECH,CFO 고용이 부담스러운 초기 스타트업 및 중소기업을 위한 생성형 AI 및 금융 데이터 분석 기술 기반의 구독형 AI CFO SaaS 솔루션,2,2026-03-30T06:18:51Z
5766,LOCAL,“식사 결식 문제를 해결하는 식사대용 구조를 시장에서 실증한 기업”,1,2026-03-30T06:15:32Z
5749,TECH,"""생체 데이터 실시간 분석을 통한 맞춤형 영양제 즉석 제조 솔루션, [알고리즘 비타(Algorithm Vita)]""",1,2026-03-30T06:10:11Z
5558,TECH,"불안한 해외 여행을 안전하게, 복잡한 동선은 AI로 해결하는 올인원 여행앱",2,2026-03-30T06:09:21Z
5757,TECH,AI 및 데이터 융합형 경관심의도서 제작 솔루션,1,2026-03-30T06:07:22Z
5268,TECH,건설 현장에서 필요한 서류를 빠르고 간편하게 작성할 수 있는 시스템,1,2026-03-30T05:56:05Z
4740,TECH,15년  K-모델 내공과 AI 현지화 기술을 결합하여 미국 실버 시장을 선점하는 글로벌 시니어 에듀 테크 플랫폼(sfunz Global),2,2026-03-30T05:55:19Z
1155,TECH,기업의 경쟁력을 극대화하는 AI 솔루션이자 네비게이션. 기존 글로벌 솔루션 대비 5000배 이상 성능 확보 완료.,2,2026-03-30T05:54:30Z
5655,LOCAL,라이딩 거점형 커뮤니티 카페,3,2026-03-30T05:54:12Z
5699,TECH,"저비용, 자립형 농업자동화 솔루션 스마트팜",4,2026-03-30T05:53:41Z
5662,TECH,스마트시티 공공정보 인프라 연계 건물 에너지 탄소중립 AI자율 운영 솔루션(Smart BEAC),2,2026-03-30T05:51:59Z
5430,TECH,국내 영상 콘텐츠 시장의 판을 바꿀 무해한 아이디어,2,2026-03-30T05:51:55Z
4570,TECH,"반려동물과 이별 직후 72시간 골든타임 내 AI 아바타와 맞춤형 추모곡으로 반려인의 PTSD를 예방하는 정서 케어 통합 플랫폼, MY DEAR PET",4,2026-03-30T05:49:54Z
5726,LOCAL,"산지직송 신선 식재료에 생산자의 이야기를 담아 정직하게 전달하는 먹거리 브랜드, 차림곳간.",2,2026-03-30T05:46:56Z
5511,TECH,발달·특수교육 기관 기록을 부모의 가정 실행으로 연결하는 근거기반 AI 케어 서비스,2,2026-03-30T05:45:24Z
5562,TECH,자격증보다 실무 경력! AI 확률 진단 기반의 '실패 없는' 주택 수리 전문가 매칭 플랫폼,2,2026-03-30T05:44:12Z
5713,TECH,작물 지주대 퀵풀러 소형 장비,1,2026-03-30T05:41:14Z
5722,LOCAL,마블링 공예 vr. Ar,1,2026-03-30T05:39:14Z
5591,TECH,고어텍스의 한계를 극복하는 과불화화합물-free 초발수 나노입자기술이 적용된  완전 방수(IPx7) 기능의 섬유 코팅 제품·서비스,3,2026-03-30T05:38:47Z
5597,LOCAL,제주바라기는 제주도의 까다로운 쓰레기 배출 문제를 대신 해결하는 스마트 생활관리 서비스입니다.,3,2026-03-30T05:35:19Z
5701,TECH,도전! 미용실에서 로봇이 샴푸 서비스를 대신해줘요!,1,2026-03-30T05:35:05Z
5695,TECH,시스템에어컨 설치 견적과 설계를 자동으로 계산해주는 HVAC 견적·설계 자동화 플랫폼입니다.,1,2026-03-30T05:34:31Z
5603,LOCAL,“한국 서브컬처 감성을 기반으로 글로벌 시장을 겨냥한 세계관형 주얼리 브랜드   WOLP1Z (우프원즈)”,2,2026-03-30T05:32:17Z
1265,TECH,AI 자동 매칭 판매 서비스 플랫폼 개발,1,2026-03-30T05:29:56Z
5623,TECH,"자유로운 소통과 투명한 데이터로 정보 비대칭을 해결하고, 기업이 먼저 인재를 찾는 시스템으로 IT 채용 기준을 혁신하는 커뮤니티, SUBRC",1,2026-03-30T05:28:55Z
5644,TECH,"""안 팔리는 제품은 없다, 영업의 '맥'을 짚지 못했을 뿐이다."" 30년 경력 영업 베테랑의 '결정적 한 수'를 전수하는 초단기 영업 지원 플랫폼",3,2026-03-30T05:22:42Z
5702,TECH,도전을 해야 성공을 할수 있다,2,2026-03-30T05:22:40Z
5646,TECH,"우리 가족 연말정산과 숨은 정부 지원금을 탈탈 털어 가장 많이 받는 조합을 찾아주는 '돈 버는 비서, 정돈'입니다.",2,2026-03-30T05:19:56Z
5660,TECH,배드민턴의 새로운도전,3,2026-03-30T05:17:40Z
5648,TECH,"배터리의 안전, 수명, 성능을 동시에 해결하는 능동형 배터리 열관리 솔루션, NOVAFLOW",2,2026-03-30T05:12:16Z
5679,TECH,"일급·주급 특화 AI 알바 매칭 플랫폼 '알바일주'로, 오늘 지원하고 오늘 일하는 빠른 단기 알바 문화를 만듭니다.",3,2026-03-30T05:11:26Z
5645,TECH,퇴근하면 식물이 먼저 말을 건다? AI 식물 친구 '조잘조잘 플랜트',3,2026-03-30T05:08:57Z
5570,TECH,"혼자 사는 중장년(노년층포함)들이 고독사 방지, 우울증 방지를 위해 AI 웨어러블 디바이스를 착용한 유기견을 배정하여 기르도록 하고 그 대가로 지원금 제공",2,2026-03-30T05:00:32Z
5665,TECH,"5,000년 동양 고전 562구절을 듀얼AI로 해석하는 글로벌 사주 플랫폼 SajuAstrology.com",3,2026-03-30T04:58:26Z
5567,LOCAL,"나만의 작은 자연, 제주 테라리움 만들기",2,2026-03-30T04:55:15Z
5611,TECH,"아이 성향에 딱 맞는 학원, AI가 찾아드립니다.",2,2026-03-30T04:52:59Z
